Name_XRB	RA	DEC	L_X_2_10	Satellite	Name_Host	RA_Host	DEC_Host	a26	b/a	PA	Morphology	Distance	SFR	Stellar_Mass
2CXO J034659.5+680323	03h46m59.5729s	+68d03m23.5685s	4.45e+36	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034652.5+680535	03h46m52.5551s	+68d05m35.1871s	2.39e+37	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034651.9+681324	03h46m51.9992s	+68d13m24.0621s	8.58e+36	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034651.5+680028	03h46m51.583s	+68d00m28.7274s	8.76e+37	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034651.3+680714	03h46m51.3979s	+68d07m14.9565s	1.96e+36	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034649.4+680544	03h46m49.4806s	+68d05m44.5576s	3.80e+37	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034644.9+681304	03h46m44.9249s	+68d13m04.6488s	5.06e+36	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034643.7+680611	03h46m43.701s	+68d06m11.2481s	1.99e+38	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2SXPS J034813.4+680858	03h48m13.4712s	+68d08m58.956s	3.44e+38	S	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034517.6+680120	03h45m17.6446s	+68d01m20.7223s	8.04e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034547.4+680548	03h45m47.4242s	+68d05m48.4486s	2.25e+37	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2SXPS J034627.2+680413	03h46m27.24s	+68d04m13.836s	2.26e+37	S	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2SXPS J034645.2+680421	03h46m45.2256s	+68d04m21.612s	8.69e+36	S	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034825.9+680816	03h48m25.9938s	+68d08m16.5221s	1.14e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2SXPS J034701.9+680239	03h47m01.992s	+68d02m39.552s	5.34e+37	S	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2SXPS J034705.1+680520	03h47m05.1936s	+68d05m20.508s	1.54e+37	S	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2SXPS J034711.3+680255	03h47m11.3928s	+68d02m55.32s	3.18e+36	S	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2SXPS J034718.8+681131	03h47m18.8592s	+68d11m31.848s	4.48e+38	S	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2SXPS J034737.6+675804	03h47m37.6608s	+67d58m04.296s	3.03e+37	S	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2SXPS J034747.0+681233	03h47m47.0256s	+68d12m33.876s	6.67e+37	S	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034553.1+680153	03h45m53.1246s	+68d01m53.3894s	8.20e+36	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034614.7+680315	03h46m14.796s	+68d03m15.1495s	2.76e+36	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034643.6+681104	03h46m43.655s	+68d11m04.7125s	1.48e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034622.1+680505	03h46m22.1961s	+68d05m05.6862s	3.06e+37	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034729.3+680431	03h47m29.3963s	+68d04m31.2844s	1.97e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034726.9+680849	03h47m26.9997s	+68d08m49.3497s	9.97e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034724.0+675620	03h47m24.0312s	+67d56m20.2452s	5.86e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034722.8+680859	03h47m22.8403s	+68d08m59.5269s	1.92e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034717.6+680119	03h47m17.6131s	+68d01m19.9536s	5.61e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034652.7+680504	03h46m52.7938s	+68d05m04.6307s	4.40e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034714.3+681027	03h47m14.3338s	+68d10m27.4156s	2.16e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034708.0+681059	03h47m08.0843s	+68d10m59.8579s	3.73e+38	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034704.7+680208	03h47m04.7499s	+68d02m08.6917s	1.54e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034704.1+680905	03h47m04.1411s	+68d09m05.6629s	4.59e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034659.5+680315	03h46m59.5187s	+68d03m15.1689s	2.00e+38	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034657.4+680619	03h46m57.4685s	+68d06m19.3188s	4.26e+38	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034656.7+680953	03h46m56.7021s	+68d09m53.6669s	1.98e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034731.8+675834	03h47m31.8617s	+67d58m34.4752s	2.38e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034654.3+675902	03h46m54.3677s	+67d59m02.3542s	5.21e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034736.8+675800	03h47m36.8289s	+67d58m00.2947s	1.41e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034759.0+681052	03h47m59.0215s	+68d10m52.1794s	1.61e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034633.5+675856	03h46m33.5709s	+67d58m56.0598s	2.78e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034632.7+680356	03h46m32.7982s	+68d03m56.5767s	2.18e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034632.1+675803	03h46m32.1707s	+67d58m03.8593s	1.12e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034629.4+681031	03h46m29.4583s	+68d10m31.6302s	1.85e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034626.3+680417	03h46m26.3415s	+68d04m17.6964s	1.74e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034620.1+680555	03h46m20.1069s	+68d05m55.3494s	8.15e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034652.5+680844	03h46m52.5976s	+68d08m44.6411s	2.44e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034615.8+681113	03h46m15.8666s	+68d11m13.2828s	2.79e+39	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034718.4+681155	03h47m18.4228s	+68d11m55.1899s	1.69e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034817.9+680206	03h48m17.9674s	+68d02m06.0359s	5.79e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034812.9+680853	03h48m12.9772s	+68d08m53.8505s	1.31e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034746.3+681232	03h47m46.3766s	+68d12m32.6731s	2.13e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034617.4+680604	03h46m17.4898s	+68d06m04.6059s	1.01e+37	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034617.3+681119	03h46m17.3884s	+68d11m19.8909s	1.03e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034521.0+680714	03h45m21.062s	+68d07m14.2594s	2.66e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034641.8+680031	03h46m41.803s	+68d00m31.4192s	1.91e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034643.3+680717	03h46m43.3938s	+68d07m17.7287s	6.14e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2SXPS J034537.5+680736	03h45m37.5672s	+68d07m36.948s	5.07e+36	S	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034644.1+680608	03h46m44.1249s	+68d06m08.724s	3.20e+38	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034648.5+680547	03h46m48.5502s	+68d05m47.3058s	2.48e+38	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034639.8+680516	03h46m39.8616s	+68d05m16.4272s	9.66e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034518.4+680154	03h45m18.4224s	+68d01m54.7988s	8.19e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2SXPS J034656.3+675635	03h46m56.3448s	+67d56m35.844s	9.66e+36	S	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034517.4+680927	03h45m17.4331s	+68d09m27.3235s	1.88e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034627.4+680410	03h46m27.4505s	+68d04m10.7056s	6.75e+37	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034626.4+680454	03h46m26.4217s	+68d04m54.2159s	1.23e+36	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2CXO J034626.0+680420	03h46m26.019s	+68d04m20.2011s	1.84e+36	C	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034641.1+680842	03h46m41.1467s	+68d08m42.6062s	9.60e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034645.5+680946	03h46m45.5222s	+68d09m46.6073s	7.13e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034611.9+680944	03h46m11.9535s	+68d09m44.9634s	6.58e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034522.0+680649	03h45m22.0384s	+68d06m49.2252s	1.21e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034528.0+681104	03h45m28.0125s	+68d11m04.0493s	3.10e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034531.2+680140	03h45m31.2369s	+68d01m40.0658s	3.38e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034534.1+675912	03h45m34.116s	+67d59m12.9229s	6.51e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034548.1+681135	03h45m48.188s	+68d11m35.5489s	6.47e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034550.4+675740	03h45m50.4099s	+67d57m40.414s	4.75e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034552.5+680150	03h45m52.5397s	+68d01m50.375s	1.29e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034555.7+680022	03h45m55.7881s	+68d00m22.3703s	2.56e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034556.4+675925	03h45m56.4399s	+67d59m25.9702s	3.89e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034605.4+681157	03h46m05.4344s	+68d11m57.0964s	9.04e+36	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034606.5+681029	03h46m06.5734s	+68d10m29.9605s	6.68e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
4XMM J034639.4+675551	03h46m39.4229s	+67d55m51.8204s	8.00e+37	X	IC0342	03h46m48.9s	+68d05m45s	21.38	0.91	0	6.0	3.28	3.77e+00	3.82e+10
2SXPS J010500.4+020152	01h05m00.4584s	+02d01m52.14s	1.29e+37	S	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2CXO J010447.1+020551	01h04m47.1724s	+02d05m51.4532s	1.86e+36	C	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2CXO J010450.7+021259	01h04m50.7988s	+02d12m59.1927s	4.00e+36	C	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2CXO J010503.3+021344	01h05m03.3245s	+02d13m44.8226s	2.09e+36	C	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2SXPS J010457.3+020058	01h04m57.3552s	+02d00m58.752s	3.64e+36	S	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2SXPS J010500.2+020125	01h05m00.2496s	+02d01m25.5s	1.15e+37	S	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
4XMM J010428.8+021024	01h04m28.809s	+02d10m24.4937s	1.44e+36	X	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2SXPS J010501.1+020213	01h05m01.1784s	+02d02m13.632s	1.03e+37	S	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2SXPS J010501.3+020045	01h05m01.3968s	+02d00m45.54s	4.73e+36	S	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2SXPS J010501.4+020252	01h05m01.4592s	+02d02m52.548s	4.79e+36	S	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2SXPS J010502.4+020156	01h05m02.496s	+02d01m56.316s	1.27e+37	S	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2SXPS J010503.3+020224	01h05m03.3912s	+02d02m24.936s	7.71e+36	S	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2SXPS J010503.5+021343	01h05m03.504s	+02d13m43.176s	6.12e+36	S	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2SXPS J010504.1+020050	01h05m04.1856s	+02d00m50.796s	4.91e+36	S	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
4XMM J010426.9+020820	01h04m26.9265s	+02d08m20.6855s	1.08e+36	X	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2SXPS J010503.4+020352	01h05m03.4896s	+02d03m52.2s	2.02e+36	S	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
4XMM J010430.2+021245	01h04m30.2977s	+02d12m45.5831s	3.25e+36	X	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
4XMM J010431.4+020409	01h04m31.4809s	+02d04m09.0277s	2.02e+36	X	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
4XMM J010440.7+020110	01h04m40.7684s	+02d01m10.4009s	3.39e+36	X	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2CXO J010454.5+020210	01h04m54.5658s	+02d02m10.0424s	1.31e+36	C	IC1613	01h04m47.8s	+02d08m00s	19.05	0.9	50	10.0	0.76	9.12e-03	5.07e+07
2CXO J102918.0+682812	10h29m18.0922s	+68d28m12.7834s	1.04e+37	C	IC2574	10h28m22.4s	+68d24m58s	13.18	0.41	50	8.0	3.93	1.58e-01	9.03e+08
2CXO J102728.5+682234	10h27m28.5351s	+68d22m34.2777s	2.68e+37	C	IC2574	10h28m22.4s	+68d24m58s	13.18	0.41	50	8.0	3.93	1.58e-01	9.03e+08
2CXO J102843.0+682816	10h28m43.0643s	+68d28m16.3385s	2.83e+38	C	IC2574	10h28m22.4s	+68d24m58s	13.18	0.41	50	8.0	3.93	1.58e-01	9.03e+08
2CXO J102803.0+682433	10h28m03.0788s	+68d24m33.6576s	2.75e+37	C	IC2574	10h28m22.4s	+68d24m58s	13.18	0.41	50	8.0	3.93	1.58e-01	9.03e+08
2CXO J102803.8+682241	10h28m03.8727s	+68d22m41.5528s	1.26e+37	C	IC2574	10h28m22.4s	+68d24m58s	13.18	0.41	50	8.0	3.93	1.58e-01	9.03e+08
2CXO J102815.3+682212	10h28m15.3764s	+68d22m12.5241s	9.97e+36	C	IC2574	10h28m22.4s	+68d24m58s	13.18	0.41	50	8.0	3.93	1.58e-01	9.03e+08
2CXO J102819.5+682740	10h28m19.5804s	+68d27m40.508s	2.34e+37	C	IC2574	10h28m22.4s	+68d24m58s	13.18	0.41	50	8.0	3.93	1.58e-01	9.03e+08
2CXO J102829.2+682413	10h28m29.2767s	+68d24m13.0461s	3.35e+37	C	IC2574	10h28m22.4s	+68d24m58s	13.18	0.41	50	8.0	3.93	1.58e-01	9.03e+08
2SXPS J102802.6+682252	10h28m02.6712s	+68d22m52.32s	4.74e+37	S	IC2574	10h28m22.4s	+68d24m58s	13.18	0.41	50	8.0	3.93	1.58e-01	9.03e+08
2SXPS J102757.3+682548	10h27m57.3816s	+68d25m48.324s	2.19e+37	S	IC2574	10h28m22.4s	+68d24m58s	13.18	0.41	50	8.0	3.93	1.58e-01	9.03e+08
4XMM J102851.3+682710	10h28m51.3868s	+68d27m10.0112s	7.25e+36	X	IC2574	10h28m22.4s	+68d24m58s	13.18	0.41	50	8.0	3.93	1.58e-01	9.03e+08
2CXO J102802.1+682254	10h28m02.1589s	+68d22m54.3801s	8.15e+37	C	IC2574	10h28m22.4s	+68d24m58s	13.18	0.41	50	8.0	3.93	1.58e-01	9.03e+08
2CXO J102755.7+682355	10h27m55.7708s	+68d23m55.3458s	8.54e+36	C	IC2574	10h28m22.4s	+68d24m58s	13.18	0.41	50	8.0	3.93	1.58e-01	9.03e+08
2CXO J123643.4+131512	12h36m43.4179s	+13d15m12.556s	7.67e+38	C	IC3583	12h36m43.5s	+13d15m34s	2.88	0.52	360	9.0	9.51	5.75e-02	1.97e+08
2SXPS J123641.4+131507	12h36m41.4144s	+13d15m07.812s	2.95e+38	S	IC3583	12h36m43.5s	+13d15m34s	2.88	0.52	360	9.0	9.51	5.75e-02	1.97e+08
4XMM J123642.4+131652	12h36m42.4981s	+13d16m52.4619s	4.56e+37	X	IC3583	12h36m43.5s	+13d15m34s	2.88	0.52	360	9.0	9.51	5.75e-02	1.97e+08
2CXO J182852.3-665836	18h28m52.3922s	-66d58m36.1994s	2.01e+37	C	IC4710	18h28m38s	-66d58m56s	3.72	0.78	4	8.0	7.38	1.57e-01	7.66e+08
2CXO J182840.9-665910	18h28m40.9125s	-66d59m10.112s	6.05e+37	C	IC4710	18h28m38s	-66d58m56s	3.72	0.78	4	8.0	7.38	1.57e-01	7.66e+08
2CXO J182835.5-665913	18h28m35.5747s	-66d59m13.2773s	1.25e+37	C	IC4710	18h28m38s	-66d58m56s	3.72	0.78	4	8.0	7.38	1.57e-01	7.66e+08
2CXO J182849.1-665916	18h28m49.1027s	-66d59m16.3403s	8.34e+36	C	IC4710	18h28m38s	-66d58m56s	3.72	0.78	4	8.0	7.38	1.57e-01	7.66e+08
2CXO J182841.5-665735	18h28m41.5309s	-66d57m35.9705s	5.32e+38	C	IC4710	18h28m38s	-66d58m56s	3.72	0.78	4	8.0	7.38	1.57e-01	7.66e+08
2SXPS J205203.8-691124	20h52m03.8256s	-69d11m24.18s	3.93e+38	S	IC5052	20h52m06.2s	-69d12m14s	8.13	0.14	142	7.0	5.5	6.95e-02	7.72e+08
4XMM J205200.6-691125	20h52m00.6388s	-69d11m25.2962s	3.46e+38	X	IC5052	20h52m06.2s	-69d12m14s	8.13	0.14	142	7.0	5.5	6.95e-02	7.72e+08
4XMM J205216.9-691316	20h52m16.9641s	-69d13m16.7882s	2.50e+39	X	IC5052	20h52m06.2s	-69d12m14s	8.13	0.14	142	7.0	5.5	6.95e-02	7.72e+08
2CXO J233415.4-360735	23h34m15.432s	-36d07m35.7288s	2.35e+37	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2CXO J233412.3-360737	23h34m12.3738s	-36d07m37.9047s	1.37e+37	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2CXO J233410.9-360502	23h34m10.9573s	-36d05m02.1712s	1.15e+37	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2CXO J233415.4-360418	23h34m15.4528s	-36d04m18.5848s	1.10e+37	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2CXO J233415.3-360334	23h34m15.3525s	-36d03m34.7197s	8.28e+36	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2CXO J233442.0-360554	23h34m42.006s	-36d05m54.5416s	1.84e+37	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2SXPS J233427.2-360519	23h34m27.2712s	-36d05m19.932s	1.86e+38	S	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2CXO J233428.7-360212	23h34m28.7395s	-36d02m12.0664s	3.09e+37	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2CXO J233420.5-360312	23h34m20.5658s	-36d03m12.7161s	2.50e+37	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2CXO J233416.3-360409	23h34m16.3084s	-36d04m09.9909s	1.36e+38	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2CXO J233422.5-360332	23h34m22.5336s	-36d03m32.1692s	4.58e+37	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2CXO J233422.6-360654	23h34m22.6011s	-36d06m54.9088s	5.80e+36	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2CXO J233423.3-360804	23h34m23.3424s	-36d08m04.8016s	1.11e+38	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2CXO J233423.8-360531	23h34m23.8885s	-36d05m31.6312s	1.76e+37	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2CXO J233419.4-360855	23h34m19.4906s	-36d08m55.6184s	1.13e+38	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
2CXO J233426.4-360247	23h34m26.4939s	-36d02m47.8597s	1.03e+37	C	IC5332	23h34m27.5s	-36d06m06s	8.32	0.87	17	7.0	7.8	4.02e-01	1.46e+09
