Name_XRB	RA	DEC	L_X_2_10	Satellite	Name_Host	RA_Host	DEC_Host	D25	b/a	PA	Morphology	Distance	SFR	Stellar_Mass	Galaxy_Catalog
2CXO J031737.7-410656	03h17m37.7412s	-41d06m56.4341s	3.251e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031738.6-410625	03h17m38.6242s	-41d06m25.4837s	4.215e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031740.4-410939	03h17m40.4026s	-41d09m39.6743s	5.919e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031741.2-410801	03h17m41.2239s	-41d08m01.7613s	1.402e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031741.4-410423	03h17m41.4068s	-41d04m23.6543s	5.221e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031742.4-410830	03h17m42.4652s	-41d08m30.4236s	2.765e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031742.6-410427	03h17m42.6995s	-41d04m27.2182s	2.479e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031744.3-411046	03h17m44.3199s	-41d10m46.9816s	3.048e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031650.4-410455	03h16m50.4905s	-41d04m55.3619s	3.057e+38	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031745.0-410654	03h17m45.0939s	-41d06m54.6171s	9.228e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031745.1-410602	03h17m45.1075s	-41d06m02.7902s	2.399e+38	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031736.8-410900	03h17m36.8182s	-41d09m00.537s	6.807e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031748.8-410530	03h17m48.8977s	-41d05m30.4718s	3.768e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031737.4-410939	03h17m37.4098s	-41d09m39.6999s	4.034e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031750.2-410521	03h17m50.2142s	-41d05m21.3284s	7.460e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031737.4-410729	03h17m37.4684s	-41d07m29.6452s	3.132e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031725.8-410621	03h17m25.8642s	-41d06m21.6826s	1.166e+38	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031744.9-410850	03h17m44.9308s	-41d08m50.4095s	4.412e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031726.3-410544	03h17m26.3257s	-41d05m44.787s	7.580e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031711.5-410714	03h17m11.5781s	-41d07m14.8054s	1.039e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031648.7-410824	03h16m48.7892s	-41d08m24.7467s	1.485e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031648.2-410358	03h16m48.2009s	-41d03m58.508s	1.122e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031648.1-410410	03h16m48.1141s	-41d04m10.5745s	9.093e+36	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031727.9-411207	03h17m27.9528s	-41d12m07.3639s	5.449e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031728.0-410526	03h17m28.0836s	-41d05m26.094s	1.434e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031728.6-411015	03h17m28.6219s	-41d10m15.1892s	4.473e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031729.0-410827	03h17m29.0697s	-41d08m27.937s	2.984e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031705.9-410519	03h17m05.9049s	-41d05m19.9142s	4.623e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031733.8-410320	03h17m33.8604s	-41d03m20.6891s	7.465e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031734.1-411119	03h17m34.1697s	-41d11m19.8149s	4.586e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031735.1-410854	03h17m35.1515s	-41d08m54.8406s	4.732e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031735.3-410302	03h17m35.3168s	-41d03m02.542s	3.420e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031735.3-410752	03h17m35.3776s	-41d07m52.9783s	5.113e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031730.8-411114	03h17m30.8567s	-41d11m14.8638s	1.677e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031647.1-410816	03h16m47.1146s	-41d08m16.0819s	9.222e+37	C	NGC1291	03h17m18.6s	-41d06m29s	1.348e+01	0.92	156	1.0	9.08	1.620e-01	8.884e+10	LVG
2CXO J031814.8-663457	03h18m14.879s	-66d34m57.9241s	7.987e+36	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031726.0-663035	03h17m26.0419s	-66d30m35.3166s	1.296e+37	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031844.0-662828	03h18m44.0875s	-66d28m28.3672s	1.185e+37	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031859.9-663107	03h18m59.9218s	-66d31m07.2622s	1.138e+37	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031819.9-662910	03h18m19.9728s	-66d29m10.9603s	4.256e+39	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031901.6-662932	03h19m01.6083s	-66d29m32.5994s	5.471e+37	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031821.8-662606	03h18m21.8861s	-66d26m06.0169s	4.862e+37	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031817.4-663015	03h18m17.4327s	-66d30m15.3586s	1.616e+37	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031901.0-662803	03h19m01.0533s	-66d28m03.5836s	1.807e+37	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031818.8-663230	03h18m18.8665s	-66d32m30.1139s	7.787e+36	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031806.3-663038	03h18m06.3794s	-66d30m38.5226s	6.763e+37	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031742.9-663420	03h17m42.9624s	-66d34m20.6881s	1.113e+37	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031804.2-662836	03h18m04.2999s	-66d28m36.8408s	1.093e+37	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031757.7-663224	03h17m57.71s	-66d32m24.9142s	4.139e+37	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031749.2-663016	03h17m49.2442s	-66d30m16.5863s	3.030e+37	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031818.8-663001	03h18m18.8958s	-66d30m01.4537s	1.752e+38	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031818.2-663004	03h18m18.2304s	-66d30m04.1284s	2.898e+38	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031747.3-663121	03h17m47.3575s	-66d31m21.441s	2.559e+38	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031742.5-663123	03h17m42.562s	-66d31m23.5111s	5.085e+37	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031738.6-663303	03h17m38.6887s	-66d33m03.5718s	9.189e+38	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031748.7-663043	03h17m48.7552s	-66d30m43.1807s	3.080e+37	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031805.4-663014	03h18m05.4684s	-66d30m14.9342s	1.031e+38	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031830.5-663135	03h18m30.5629s	-66d31m35.5122s	7.398e+36	C	NGC1313	03h18m15.4s	-66d29m51s	1.174e+01	0.8	39	7.0	4.31	7.499e-01	1.593e+09	LVG
2CXO J031939.3-192423	03h19m39.3817s	-19d24m23.033s	4.005e+38	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031939.9-192550	03h19m39.9559s	-19d25m50.3533s	3.014e+38	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031939.4-192616	03h19m39.4835s	-19d26m16.2907s	4.078e+38	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031941.3-192334	03h19m41.3765s	-19d23m34.2468s	1.756e+38	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031930.1-192357	03h19m30.1138s	-19d23m57.5281s	1.043e+39	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031942.2-192555	03h19m42.2975s	-19d25m55.1719s	1.787e+38	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031938.5-192533	03h19m38.5912s	-19d25m33.3491s	1.756e+38	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031937.8-192608	03h19m37.8782s	-19d26m08.0108s	8.091e+38	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031941.3-192439	03h19m41.3125s	-19d24m39.5398s	2.477e+38	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031937.9-192441	03h19m37.9578s	-19d24m41.4559s	3.296e+38	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031942.5-192450	03h19m42.5085s	-19d24m50.7045s	3.444e+38	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031945.9-192449	03h19m45.9499s	-19d24m49.3465s	2.173e+38	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031945.7-192255	03h19m45.7502s	-19d22m55.5967s	1.949e+38	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031941.0-192440	03h19m41.05s	-19d24m40.1146s	3.302e+39	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031942.9-192511	03h19m42.9279s	-19d25m11.0371s	4.735e+38	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031938.5-192452	03h19m38.5575s	-19d24m52.5418s	1.330e+38	C	NGC 1300	03h19m41.08s	-19d24m40.9s	6.167e+00	0.661	106	4.0	22.618913474780086	6.021e-01		IRAS
2CXO J031946.3-260430	03h19m46.3636s	-26d04m30.0135s	2.827e+39	C	NGC 1302	03h19m51.18s	-26d03m37.6s	3.890e+00	0.955	172	0.0	24.53656305156518	9.859e-02	8.597e+10	IRAS
2CXO J031953.7-260359	03h19m53.7042s	-26d03m59.5836s	1.947e+39	C	NGC 1302	03h19m51.18s	-26d03m37.6s	3.890e+00	0.955	172	0.0	24.53656305156518	9.859e-02	8.597e+10	IRAS
2CXO J031952.1-260459	03h19m52.1009s	-26d04m59.1768s	1.021e+39	C	NGC 1302	03h19m51.18s	-26d03m37.6s	3.890e+00	0.955	172	0.0	24.53656305156518	9.859e-02	8.597e+10	IRAS
2CXO J032622.5-212131	03h26m22.5019s	-21d21m31.5774s	2.529e+38	C	NGC 1332	03h26m17.25s	-21d20m06.8s	4.677e+00	0.309	148	-3.0	21.859124183676975	9.985e-02		IRAS
2CXO J032614.7-211902	03h26m14.707s	-21d19m02.9142s	2.787e+38	C	NGC 1332	03h26m17.25s	-21d20m06.8s	4.677e+00	0.309	148	-3.0	21.859124183676975	9.985e-02		IRAS
2CXO J032620.7-212151	03h26m20.7837s	-21d21m51.6316s	1.154e+39	C	NGC 1332	03h26m17.25s	-21d20m06.8s	4.677e+00	0.309	148	-3.0	21.859124183676975	9.985e-02		IRAS
2CXO J033344.2-360717	03h33m44.2689s	-36d07m17.876s	3.273e+39	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033334.0-360919	03h33m34.0434s	-36d09m19.8488s	2.966e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033331.5-360808	03h33m31.5855s	-36d08m08.6933s	5.533e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033338.0-360935	03h33m38.0192s	-36d09m35.0432s	3.085e+39	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033340.2-360726	03h33m40.2768s	-36d07m26.671s	1.377e+39	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033341.9-360741	03h33m41.9313s	-36d07m41.1412s	8.292e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033334.1-361102	03h33m34.1502s	-36d11m02.5167s	2.717e+39	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033339.2-361001	03h33m39.2218s	-36d10m01.6885s	6.588e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033336.4-360958	03h33m36.4572s	-36d09m58.0423s	3.958e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033339.0-360523	03h33m39.0307s	-36d05m23.8985s	5.437e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033331.0-360807	03h33m31.0815s	-36d08m07.6804s	5.559e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033341.8-360731	03h33m41.8327s	-36d07m31.4001s	5.609e+39	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033337.2-361026	03h33m37.2435s	-36d10m26.1505s	4.923e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033338.9-360421	03h33m38.9547s	-36d04m21.9901s	4.101e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033339.7-361036	03h33m39.7521s	-36d10m36.9058s	3.005e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033321.1-360814	03h33m21.1583s	-36d08m14.8736s	3.681e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033334.6-360936	03h33m34.6137s	-36d09m36.5492s	5.168e+39	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033323.7-361050	03h33m23.7636s	-36d10m50.4365s	4.022e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033326.0-360838	03h33m26.0247s	-36d08m38.1529s	6.961e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033323.0-360753	03h33m23.094s	-36d07m53.0066s	7.418e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033337.2-360723	03h33m37.2976s	-36d07m23.083s	8.182e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033329.6-360829	03h33m29.6197s	-36d08m29.8698s	4.941e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033328.8-360827	03h33m28.852s	-36d08m27.9764s	3.800e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033324.9-361045	03h33m24.9521s	-36d10m45.4176s	2.893e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033332.2-360642	03h33m32.2222s	-36d06m42.634s	1.218e+39	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033326.2-360849	03h33m26.2681s	-36d08m49.3969s	6.179e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033327.7-361043	03h33m27.7173s	-36d10m43.2027s	5.194e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033329.6-360756	03h33m29.6091s	-36d07m56.0761s	3.936e+38	C	NGC 1365	03h33m36.37s	-36d08m25.4s	1.122e+01	0.55	32	3.0	23.469601947654173	1.266e+01		IRAS
2CXO J033500.3-245438	03h35m00.3242s	-24d54m38.1851s	3.915e+38	C	NGC 1371	03h35m01.34s	-24d55m59.6s	5.623e+00	0.692	135	1.0	20.978715210619765	5.611e-02		IRAS
2CXO J033452.7-245527	03h34m52.7452s	-24d55m27.8365s	3.939e+38	C	NGC 1371	03h35m01.34s	-24d55m59.6s	5.623e+00	0.692	135	1.0	20.978715210619765	5.611e-02		IRAS
2CXO J033506.0-245712	03h35m06.0394s	-24d57m12.9453s	9.737e+38	C	NGC 1371	03h35m01.34s	-24d55m59.6s	5.623e+00	0.692	135	1.0	20.978715210619765	5.611e-02		IRAS
2CXO J033503.2-245457	03h35m03.2347s	-24d54m57.2816s	2.416e+38	C	NGC 1371	03h35m01.34s	-24d55m59.6s	5.623e+00	0.692	135	1.0	20.978715210619765	5.611e-02		IRAS
2CXO J033503.5-245409	03h35m03.5294s	-24d54m09.4452s	3.063e+38	C	NGC 1371	03h35m01.34s	-24d55m59.6s	5.623e+00	0.692	135	1.0	20.978715210619765	5.611e-02		IRAS
2CXO J033502.3-245810	03h35m02.3075s	-24d58m10.1794s	2.331e+38	C	NGC 1371	03h35m01.34s	-24d55m59.6s	5.623e+00	0.692	135	1.0	20.978715210619765	5.611e-02		IRAS
2CXO J033626.1-345837	03h36m26.1949s	-34d58m37.7811s	1.365e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033630.2-345857	03h36m30.2849s	-34d58m57.9729s	4.725e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033629.6-345737	03h36m29.6746s	-34d57m37.0885s	1.722e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033626.5-345658	03h36m26.554s	-34d56m58.8399s	1.379e+39	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033623.2-345835	03h36m23.237s	-34d58m35.7474s	9.958e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033625.1-345936	03h36m25.1668s	-34d59m36.362s	1.640e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033624.4-345756	03h36m24.498s	-34d57m56.3025s	2.959e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033627.5-345905	03h36m27.5579s	-34d59m05.1739s	1.348e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033625.8-345751	03h36m25.827s	-34d57m51.0912s	6.184e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033629.2-345729	03h36m29.2233s	-34d57m29.6875s	6.868e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033631.4-345840	03h36m31.4446s	-34d58m40.5225s	1.529e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033629.1-345851	03h36m29.1925s	-34d58m51.1392s	3.553e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033629.2-345808	03h36m29.2943s	-34d58m08.8699s	1.663e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033628.3-345910	03h36m28.3525s	-34d59m10.7262s	2.208e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033629.7-345845	03h36m29.7738s	-34d58m45.8722s	2.242e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033625.0-345832	03h36m25.07s	-34d58m32.8193s	1.648e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
2CXO J033627.3-345749	03h36m27.3955s	-34d57m49.6041s	2.157e+38	C	NGC 1380	03h36m27.59s	-34d58m34.4s	4.787e+00	0.479	7	-2.0	26.94410222559828	3.816e-01		IRAS
